Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt,State,Throttle_Level
1,0,0,0,1,0,1,-56.8241830296727,23.7284191411297,7260,6.74553440892434,0.902695147911097,7228.25335176434,Caution,med
1,0,0,0,1,0,1,-56.8241830296727,23.7284191411297,7260,6.74553440892434,0.902695147911097,7231.73520339163,Caution,med
1,0,0,0,1,0,1,-56.8241830296727,23.7284191411297,7260,6.74553440892434,0.902695147911097,7234.85847174123,Caution,med
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7215.00893822236,Caution,med
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7219.88634592429,Caution,med
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7224.53842108533,Caution,med
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7228.55143560078,Caution,med
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7231.96237074039,Caution,med
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7234.81617202357,Caution,med
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7235.01415946802,Nominal,med
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7235.4013561983,Nominal,med
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7235.77705149214,Nominal,med
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7236.31957582359,Nominal,med
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7236.6676200576,Nominal,med
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7237.16988359701,Nominal,med
1,0,0,0,1,0,1,-178.859933850393,29.3107604522299,7260,9.25778212331722,0.921535065563304,7235.03578112194,Nominal,med
1,0,0,0,1,0,1,-178.859933850393,29.3107604522299,7260,9.25778212331722,0.921535065563304,7235.44288348991,Nominal,med
1,0,0,0,1,0,1,-178.859933850393,29.3107604522299,7260,9.25778212331722,0.921535065563304,7236.03218356978,Nominal,med
1,0,0,0,1,0,1,-178.859933850393,29.3107604522299,7260,9.25778212331722,0.921535065563304,7236.411164064,Nominal,med
1,0,0,0,1,0,1,-178.859933850393,29.3107604522299,7260,9.25778212331722,0.921535065563304,7236.95941909422,Nominal,med
1,0,0,0,1,0,1,-178.859933850393,29.3107604522299,7260,9.25778212331722,0.921535065563304,7237.48416773876,Nominal,med
1,0,0,0,1,0,1,-47.0629839114998,0.795871140833941,7260,10.1328374744125,0.8,7235.0770671131,Nominal,med
1,0,0,0,1,0,1,-47.0629839114998,0.795871140833941,7260,10.1328374744125,0.8,7238.3134677022,Nominal,med
1,0,0,0,1,0,1,-47.0629839114998,0.795871140833941,7260,10.1328374744125,0.8,7241.3714146189,Nominal,med
1,0,0,0,1,0,1,-47.0629839114998,0.795871140833941,7260,10.1328374744125,0.8,7244.26354500332,Nominal,med
1,0,0,0,1,0,1,-47.0629839114998,0.795871140833941,7260,10.1328374744125,0.8,7247.00139434042,Nominal,med
1,0,0,0,1,0,1,-47.0629839114998,0.795871140833941,7260,10.1328374744125,0.8,7249.59509104028,Nominal,med
1,0,0,0,1,0,1,171.932041620154,44.5508247939319,7260,-13.2108863010982,0.8,7249.90961608818,Nominal,med
1,0,0,0,1,0,1,171.932041620154,44.5508247939319,7260,-13.2108863010982,0.8,7257.6910681934,Nominal,med
1,0,0,0,1,0,1,171.932041620154,44.5508247939319,7260,-13.2108863010982,0.8,7264.42116312757,Nominal,med
1,0,0,0,1,0,1,171.932041620154,44.5508247939319,7260,-13.2108863010982,0.8,7270.35827146385,Nominal,med
1,0,0,0,1,0,1,171.932041620154,44.5508247939319,7260,-13.2108863010982,0.8,7275.52720854061,Nominal,med
1,0,0,0,1,0,1,171.932041620154,44.5508247939319,7260,-13.2108863010982,0.8,7279.97438369595,Nominal,med
1,0,0,0,1,0,1,171.932041620154,44.5508247939319,7260,-13.2108863010982,0.8,7280.11448820237,Caution,med
1,0,0,0,1,0,1,171.932041620154,44.5508247939319,7260,-13.2108863010982,0.8,7280.92680812046,Caution,med
1,0,0,0,1,0,1,171.932041620154,44.5508247939319,7260,-13.2108863010982,0.8,7281.68990438471,Caution,med
1,0,0,0,1,0,1,171.932041620154,44.5508247939319,7260,-13.2108863010982,0.8,7282.40277484758,Caution,med
1,0,0,0,1,0,1,171.932041620154,44.5508247939319,7260,-13.2108863010982,0.8,7283.06434340607,Caution,med
1,0,0,0,1,0,1,171.932041620154,44.5508247939319,7260,-13.2108863010982,0.8,7283.673482956,Caution,med
1,0,0,0,1,0,1,8.70092556071899,19.8910390736811,7260,-11.9112376751774,0.817886657911957,7280.13290511703,Caution,med
1,0,0,0,1,0,1,8.70092556071899,19.8910390736811,7260,-11.9112376751774,0.817886657911957,7280.94050316498,Caution,med
1,0,0,0,1,0,1,8.70092556071899,19.8910390736811,7260,-11.9112376751774,0.817886657911957,7281.82094561373,Caution,med
1,0,0,0,1,0,1,8.70092556071899,19.8910390736811,7260,-11.9112376751774,0.817886657911957,7282.52158073588,Caution,med
1,0,0,0,1,0,1,8.70092556071899,19.8910390736811,7260,-11.9112376751774,0.817886657911957,7283.27448535327,Caution,med
1,0,0,0,1,0,1,8.70092556071899,19.8910390736811,7260,-11.9112376751774,0.817886657911957,7283.9562413897,Caution,med
1,0,0,0,1,0,1,8.70092556071899,19.8910390736811,7260,-11.9112376751774,0.817886657911957,7284.04772542939,Critical,med
1,0,0,0,1,0,1,8.70092556071899,19.8910390736811,7260,-11.9112376751774,0.817886657911957,7284.13771781963,Critical,med
1,0,0,0,1,0,1,8.70092556071899,19.8910390736811,7260,-11.9112376751774,0.817886657911957,7284.22621417541,Critical,med
1,0,0,0,1,0,1,8.70092556071899,19.8910390736811,7260,-11.9112376751774,0.817886657911957,7284.31321028937,Critical,med
1,0,0,0,1,0,1,8.70092556071899,19.8910390736811,7260,-11.9112376751774,0.817886657911957,7284.39870214491,Critical,med
1,0,0,0,1,0,1,8.70092556071899,19.8910390736811,7260,-11.9112376751774,0.817886657911957,7284.48268592751,Critical,med
1,0,0,0,1,0,1,-79.400195720843,40.3627321449608,7260,14.6144076917988,0.897942722837849,7211.5216095107,Critical,med
1,0,0,0,1,0,1,-79.400195720843,40.3627321449608,7260,14.6144076917988,0.897942722837849,7211.96647208027,Critical,med
1,0,0,0,1,0,1,-79.400195720843,40.3627321449608,7260,14.6144076917988,0.897942722837849,7212.6593053643,Critical,med
1,0,0,0,1,0,1,-79.400195720843,40.3627321449608,7260,14.6144076917988,0.897942722837849,7213.37405655597,Critical,med
1,0,0,0,1,0,1,-79.400195720843,40.3627321449608,7260,14.6144076917988,0.897942722837849,7214.10625448504,Critical,med
1,0,0,0,1,0,1,-79.400195720843,40.3627321449608,7260,14.6144076917988,0.897942722837849,7214.85427388754,Critical,med
1,0,0,0,1,0,1,-79.400195720843,40.3627321449608,7260,14.6144076917988,0.897942722837849,7215.10660313286,Caution,med
1,0,0,0,1,0,1,-79.400195720843,40.3627321449608,7260,14.6144076917988,0.897942722837849,7219.77678211006,Caution,med
1,0,0,0,1,0,1,-79.400195720843,40.3627321449608,7260,14.6144076917988,0.897942722837849,7224.36755671379,Caution,med
1,0,0,0,1,0,1,-79.400195720843,40.3627321449608,7260,14.6144076917988,0.897942722837849,7228.72694136919,Caution,med
1,0,0,0,1,0,1,-79.400195720843,40.3627321449608,7260,14.6144076917988,0.897942722837849,7232.15401971201,Caution,med
1,0,0,0,1,0,1,-79.400195720843,40.3627321449608,7260,14.6144076917988,0.897942722837849,7234.89766657267,Caution,med
1,0,0,0,1,0,1,44.6502386083331,30.0330518149536,7260,-1.28571536515512,0.879761866143056,7280.01517926308,Caution,med
1,0,0,0,1,0,1,44.6502386083331,30.0330518149536,7260,-1.28571536515512,0.879761866143056,7280.90865534752,Caution,med
1,0,0,0,1,0,1,44.6502386083331,30.0330518149536,7260,-1.28571536515512,0.879761866143056,7281.75409834049,Caution,med
1,0,0,0,1,0,1,44.6502386083331,30.0330518149536,7260,-1.28571536515512,0.879761866143056,7282.55053723196,Caution,med
1,0,0,0,1,0,1,44.6502386083331,30.0330518149536,7260,-1.28571536515512,0.879761866143056,7283.29701830825,Caution,med
1,0,0,0,1,0,1,44.6502386083331,30.0330518149536,7260,-1.28571536515512,0.879761866143056,7283.99253721719,Caution,med
1,0,0,0,1,0,1,44.6502386083331,30.0330518149536,7260,-1.28571536515512,0.879761866143056,7284.10342740306,Critical,med
1,0,0,0,1,0,1,44.6502386083331,30.0330518149536,7260,-1.28571536515512,0.879761866143056,7284.21286684639,Critical,med
1,0,0,0,1,0,1,44.6502386083331,30.0330518149536,7260,-1.28571536515512,0.879761866143056,7284.42737262781,Critical,med
1,0,0,0,1,0,1,44.6502386083331,30.0330518149536,7260,-1.28571536515512,0.879761866143056,7284.53242851227,Critical,med
1,0,0,0,1,0,1,44.6502386083331,30.0330518149536,7260,-1.28571536515512,0.879761866143056,7284.7381202442,Critical,med
1,0,0,0,1,0,1,44.6502386083331,30.0330518149536,7260,-1.28571536515512,0.879761866143056,7284.93788436488,Critical,med
1,0,0,0,1,0,1,-169.182061992556,20.639569225617,7260,10.9209833660056,0.996473249519722,7206.76497475336,Critical,high
1,0,0,0,1,0,1,-169.182061992556,20.639569225617,7260,10.9209833660056,0.996473249519722,7208.29182497547,Critical,high
1,0,0,0,1,0,1,-169.182061992556,20.639569225617,7260,10.9209833660056,0.996473249519722,7209.67544067766,Critical,high
1,0,0,0,1,0,1,-169.182061992556,20.639569225617,7260,10.9209833660056,0.996473249519722,7211.17237600348,Critical,high
1,0,0,0,1,0,1,-169.182061992556,20.639569225617,7260,10.9209833660056,0.996473249519722,7212.91654717392,Critical,high
1,0,0,0,1,0,1,-169.182061992556,20.639569225617,7260,10.9209833660056,0.996473249519722,7214.95619609809,Critical,high
1,0,0,0,1,0,1,-169.182061992556,20.639569225617,7260,10.9209833660056,0.996473249519722,7215.07143461232,Caution,high
1,0,0,0,1,0,1,-169.182061992556,20.639569225617,7260,10.9209833660056,0.996473249519722,7216.75805230862,Caution,high
1,0,0,0,1,0,1,-169.182061992556,20.639569225617,7260,10.9209833660056,0.996473249519722,7218.56188172593,Caution,high
1,0,0,0,1,0,1,-169.182061992556,20.639569225617,7260,10.9209833660056,0.996473249519722,7220.4539578704,Caution,high
1,0,0,0,1,0,1,-169.182061992556,20.639569225617,7260,10.9209833660056,0.996473249519722,7222.40703319129,Caution,high
1,0,0,0,1,0,1,-169.182061992556,20.639569225617,7260,10.9209833660056,0.996473249519722,7224.53985453329,Caution,high
1,0,0,0,1,0,1,-49.6024294550218,32.416563737146,7260,11.8564524668943,0.997445453295036,7215.39934952519,Caution,high
1,0,0,0,1,0,1,-49.6024294550218,32.416563737146,7260,11.8564524668943,0.997445453295036,7220.27247071012,Caution,high
1,0,0,0,1,0,1,-49.6024294550218,32.416563737146,7260,11.8564524668943,0.997445453295036,7224.91553368559,Caution,high
1,0,0,0,1,0,1,-49.6024294550218,32.416563737146,7260,11.8564524668943,0.997445453295036,7228.63131388907,Caution,high
1,0,0,0,1,0,1,-49.6024294550218,32.416563737146,7260,11.8564524668943,0.997445453295036,7232.07528616818,Caution,high
1,0,0,0,1,0,1,-49.6024294550218,32.416563737146,7260,11.8564524668943,0.997445453295036,7234.9591016614,Caution,high
1,0,0,0,1,0,1,-49.6024294550218,32.416563737146,7260,11.8564524668943,0.997445453295036,7235.15926660523,Nominal,high
1,0,0,0,1,0,1,-49.6024294550218,32.416563737146,7260,11.8564524668943,0.997445453295036,7235.55075815819,Nominal,high
1,0,0,0,1,0,1,-49.6024294550218,32.416563737146,7260,11.8564524668943,0.997445453295036,7236.11635380865,Nominal,high
1,0,0,0,1,0,1,-49.6024294550218,32.416563737146,7260,11.8564524668943,0.997445453295036,7236.47935269035,Nominal,high
1,0,0,0,1,0,1,-49.6024294550218,32.416563737146,7260,11.8564524668943,0.997445453295036,7237.00339381324,Nominal,high
1,0,0,0,1,0,1,-49.6024294550218,32.416563737146,7260,11.8564524668943,0.997445453295036,7237.50367354596,Nominal,high
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7235.14720638518,Nominal,high
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7237.68468531128,Nominal,high
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7240.10211841266,Nominal,high
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7242.72605469387,Nominal,high
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7244.90702759117,Nominal,high
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7247.27519060729,Nominal,high
1,0,0,0,1,0,1,-114.070583905705,3.55654465384265,7260,-24.896889810426,0.928904445975457,7247.56221846801,Nominal,med
1,0,0,0,1,0,1,-114.070583905705,3.55654465384265,7260,-24.896889810426,0.928904445975457,7255.88413260518,Nominal,med
1,0,0,0,1,0,1,-114.070583905705,3.55654465384265,7260,-24.896889810426,0.928904445975457,7263.18297857013,Nominal,med
1,0,0,0,1,0,1,-114.070583905705,3.55654465384265,7260,-24.896889810426,0.928904445975457,7269.88352584916,Nominal,med
1,0,0,0,1,0,1,-114.070583905705,3.55654465384265,7260,-24.896889810426,0.928904445975457,7275.3844578988,Nominal,med
1,0,0,0,1,0,1,-114.070583905705,3.55654465384265,7260,-24.896889810426,0.928904445975457,7279.91901452192,Nominal,med
1,0,0,0,1,0,1,-114.070583905705,3.55654465384265,7260,-24.896889810426,0.928904445975457,7280.0385925706,Caution,med
1,0,0,0,1,0,1,-114.070583905705,3.55654465384265,7260,-24.896889810426,0.928904445975457,7280.15715170587,Caution,med
1,0,0,0,1,0,1,-114.070583905705,3.55654465384265,7260,-24.896889810426,0.928904445975457,7280.27469525427,Caution,med
1,0,0,0,1,0,1,-114.070583905705,3.55654465384265,7260,-24.896889810426,0.928904445975457,7280.39122660508,Caution,med
1,0,0,0,1,0,1,-114.070583905705,3.55654465384265,7260,-24.896889810426,0.928904445975457,7280.50674920773,Caution,med
1,0,0,0,1,0,1,138.643873856853,35.9601925066257,7260,6.63080583894808,0.93424973723004,7215.39937127243,Caution,med
1,0,0,0,1,0,1,138.643873856853,35.9601925066257,7260,6.63080583894808,0.93424973723004,7220.28514690279,Caution,med
1,0,0,0,1,0,1,138.643873856853,35.9601925066257,7260,6.63080583894808,0.93424973723004,7224.604302255,Caution,med
1,0,0,0,1,0,1,138.643873856853,35.9601925066257,7260,6.63080583894808,0.93424973723004,7228.66250168594,Caution,med
1,0,0,0,1,0,1,138.643873856853,35.9601925066257,7260,6.63080583894808,0.93424973723004,7231.86793060413,Caution,med
1,0,0,0,1,0,1,138.643873856853,35.9601925066257,7260,6.63080583894808,0.93424973723004,7234.79749439169,Caution,med
1,0,0,0,1,0,1,138.643873856853,35.9601925066257,7260,6.63080583894808,0.93424973723004,7235.00091724094,Nominal,med
1,0,0,0,1,0,1,138.643873856853,35.9601925066257,7260,6.63080583894808,0.93424973723004,7235.39880597953,Nominal,med
1,0,0,0,1,0,1,138.643873856853,35.9601925066257,7260,6.63080583894808,0.93424973723004,7235.97369535474,Nominal,med
1,0,0,0,1,0,1,138.643873856853,35.9601925066257,7260,6.63080583894808,0.93424973723004,7236.34268488697,Nominal,med
1,0,0,0,1,0,1,138.643873856853,35.9601925066257,7260,6.63080583894808,0.93424973723004,7236.87539890735,Nominal,med
1,0,0,0,1,0,1,138.643873856853,35.9601925066257,7260,6.63080583894808,0.93424973723004,7237.3839711876,Nominal,med
1,0,0,0,1,0,1,-172.472068349485,0.288743272031591,7260,20.6945072355521,0.915447056681424,7235.26084628267,Nominal,med
1,0,0,0,1,0,1,-172.472068349485,0.288743272031591,7260,20.6945072355521,0.915447056681424,7238.58970420563,Nominal,med
1,0,0,0,1,0,1,-172.472068349485,0.288743272031591,7260,20.6945072355521,0.915447056681424,7241.72458329055,Nominal,med
1,0,0,0,1,0,1,-172.472068349485,0.288743272031591,7260,20.6945072355521,0.915447056681424,7244.68082962296,Nominal,med
1,0,0,0,1,0,1,-172.472068349485,0.288743272031591,7260,20.6945072355521,0.915447056681424,7247.47284869923,Nominal,med
1,0,0,0,1,0,1,-172.472068349485,0.288743272031591,7260,20.6945072355521,0.915447056681424,7250.11335912016,Nominal,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7250.43332972099,Nominal,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7258.03875712339,Nominal,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7264.62200111119,Nominal,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7270.45917117974,Nominal,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7275.59195426981,Nominal,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7279.94056499683,Nominal,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7280.09076985365,Caution,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7280.96424681386,Caution,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7281.78943833156,Caution,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7282.56540363938,Caution,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7283.29119359035,Caution,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7283.96579193968,Caution,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7284.07317223561,Critical,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7284.17909515493,Critical,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7284.2835555209,Critical,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7284.38654817227,Critical,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7284.48806797923,Critical,med
1,0,0,0,1,0,1,155.765539735333,39.6940515023199,7260,-7.86862194259485,0.800838126302182,7284.58810986007,Critical,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7156.41397068251,Critical,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7148.41614136723,Critical,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7150.00772619317,Critical,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7163.20700510223,Critical,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7187.20386023555,Critical,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7214.92263022528,Critical,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7215.42899594132,Caution,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7219.37291993252,Caution,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7223.57847237557,Caution,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7227.54066294347,Caution,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7231.26787463279,Caution,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7234.77199570196,Caution,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7235.14813859346,Nominal,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7237.7100776464,Nominal,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7240.15199803681,Nominal,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7242.80324866133,Nominal,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7245.00707166953,Nominal,med
1,0,0,0,1,0,1,-3.8426930773087,11.9493421052811,7260,5.21646330184215,0.8,7247.3997574344,Nominal,med
